GLNo,Find
GL076186/21,TRUE
GL076422/21,TRUE
GL075030/20,TRUE
GL075131/20,TRUE
GL076167/21,TRUE
GL076190/21,TRUE
GL076215/21,TRUE
GL076226/21,TRUE
GL074517/20,TRUE
GL074085/20,TRUE
GL076543/21,TRUE
GL073343/20,TRUE
GL063790/18,TRUE
GL071866/20,TRUE
GL071047/19,TRUE
GL075601/21,TRUE
GL072757/20,TRUE
GL073196/20,TRUE
GL076670/21,TRUE
GL075521/20,TRUE
GL075419/20,TRUE
GL075874/21,TRUE
GL073240/20,TRUE
GL076603/21,TRUE
GL071771/20,TRUE
GL076370/21,TRUE
GL075574/21,TRUE
GL075831/21,TRUE
GL076066/21,TRUE
GL076332/21,TRUE
GL075478/20,TRUE
GL076168/21,TRUE
GL075647/21,TRUE
GL073968/20,TRUE
GL076741/21,TRUE
GL074604/20,TRUE
GL070771/19,TRUE
GL074327/20,TRUE
GL072869/20,TRUE
GL076674/21,TRUE
GL074968/20,TRUE
GL076818/21,TRUE
GL071889/20,TRUE
GL075931/21,TRUE
GL072820/20,TRUE
GL070079/19,TRUE
GL075038/20,TRUE
GL076520/21,TRUE
GL074508/20,TRUE
GL076635/21,TRUE
GL076328/21,TRUE
GL076351/21,TRUE
GL075532/20,TRUE
GL076734/21,TRUE
GL076702/21,TRUE
GL076541/21,TRUE
GL074221/20,TRUE
GL075109/20,TRUE
GL076107/21,TRUE
GL074935/20,TRUE
GL075686/21,TRUE
GL075642/21,TRUE
GL076056/21,TRUE
GL076787/21,TRUE
GL076700/21,TRUE
GL075327/20,TRUE
GL075650/21,TRUE
GL075163/20,TRUE
GL069097/19,TRUE
GL076622/21,TRUE
GL074849/20,TRUE
GL076136/21,TRUE
GL075641/21,TRUE
GL073090/20,TRUE
GL074074/20,TRUE
GL074228/20,TRUE
GL075963/21,TRUE
GL073613/20,TRUE
GL076687/21,TRUE
GL076514/21,TRUE
GL073821/20,TRUE
GL076679/21,TRUE
GL076499/21,TRUE
GL076101/21,TRUE
GL072086/20,TRUE
GL076566/21,TRUE
GL076534/21,TRUE
GL076699/21,TRUE
GL071906/20,TRUE
GL076854/21,TRUE
GL072423/20,TRUE
GL068777/19,TRUE
GL076145/21,TRUE
GL076838/21,TRUE
GL072104/20,TRUE
GL074361/20,TRUE
GL074307/20,TRUE
GL076761/21,TRUE
GL076588/21,TRUE
GL074973/20,TRUE
GL076106/21,TRUE
GL076199/21,TRUE
GL074695/20,TRUE
GL072785/20,TRUE
GL074357/20,TRUE
GL076650/21,TRUE
GL076675/21,TRUE
GL072131/20,TRUE
GL075290/20,TRUE
GL076536/21,TRUE
GL076781/21,TRUE
GL076115/21,TRUE
GL076712/21,TRUE
GL076657/21,TRUE
GL076763/21,TRUE
GL076433/21,TRUE
GL076341/21,TRUE
GL076665/21,TRUE
GL076795/21,TRUE
GL076396/21,TRUE
GL076248/21,TRUE
GL076823/21,TRUE
GL070779/19,TRUE
GL068526/19,TRUE
GL069977/19,TRUE
GL064255/18,TRUE
GL065635/19,TRUE
GL076872/21,TRUE
GL076852/21,TRUE
GL075610/21,TRUE
GL076078/21,TRUE
GL076242/21,TRUE
GL076504/21,TRUE
GL074864/20,TRUE
GL071053/19,TRUE
GL064232/18,TRUE
GL062250/18,TRUE
GL076031/21,TRUE
GL076244/21,TRUE
GL076605/21,TRUE
GL076639/21,TRUE
GL076064/21,TRUE
GL074633/20,TRUE
GL074478/20,TRUE
GL076709/21,TRUE
GL076645/21,TRUE
GL075196/20,TRUE
GL076222/21,TRUE
GL072673/20,TRUE
GL075566/21,TRUE
GL075186/20,TRUE
GL076268/21,TRUE
GL075945/21,TRUE
GL076933/21,TRUE
GL075796/21,TRUE
GL073825/20,TRUE
GL070516/19,TRUE
GL070366/19,TRUE
GL076180/21,TRUE
GL072983/20,TRUE
GL075298/20,TRUE
GL076886/21,TRUE
GL071442/19,TRUE
GL073067/20,TRUE
GL068824/19,TRUE
GL074905/20,TRUE
GL076379/21,TRUE
GL076873/21,TRUE
GL076254/21,TRUE
GL076736/21,TRUE
GL076271/21,TRUE
GL076586/21,TRUE
GL073971/20,TRUE
GL072060/20,TRUE
GL076604/21,TRUE
GL073465/20,TRUE
GL076822/21,TRUE
GL076277/21,TRUE
GL076474/21,TRUE
GL076464/21,TRUE
GL076280/21,TRUE
GL075474/20,TRUE
GL071566/20,TRUE
GL075712/21,TRUE
GL076732/21,TRUE
GL076558/21,TRUE
GL076809/21,TRUE
GL074396/20,TRUE
GL067476/19,TRUE
GL073220/20,TRUE
GL073061/20,TRUE
GL076715/21,TRUE
GL076966/21,TRUE
GL076685/21,TRUE
GL073062/20,TRUE
GL076512/21,TRUE
GL076906/21,TRUE
GL071846/20,TRUE
GL075550/20,TRUE
GL062795/18,TRUE
GL076333/21,TRUE
GL076676/21,TRUE
GL064031/18,TRUE
GL075508/20,TRUE
GL073535/20,TRUE
GL076646/21,TRUE
GL074912/20,TRUE
GL076760/21,TRUE
GL076875/21,TRUE
GL076942/21,TRUE
GL075539/20,TRUE
GL076692/21,TRUE
GL075064/20,TRUE
GL070719/19,TRUE
GL076928/21,TRUE
GL076312/21,TRUE
GL076490/21,TRUE
GL073480/20,TRUE
GL075412/20,TRUE
GL074247/20,TRUE
GL062872/18,TRUE
GL067117/19,TRUE
GL075052/20,TRUE
GL071491/20,TRUE
GL076916/21,TRUE
GL075198/20,TRUE
GL076893/21,TRUE
GL074336/20,TRUE
GL063524/18,TRUE
GL076293/21,TRUE
GL076526/21,TRUE
GL076070/21,TRUE
GL075048/20,TRUE
GL062851/18,TRUE
GL064462/18,TRUE
GL064065/18,TRUE
GL075086/20,TRUE
GL075375/20,TRUE
GL076389/21,TRUE
GL072192/20,TRUE
GL076051/21,TRUE
GL074735/20,TRUE
GL076133/21,TRUE
GL074882/20,TRUE
GL077007/21,TRUE
GL076730/21,TRUE
GL076724/21,TRUE
GL076479/21,TRUE
GL075451/20,TRUE
GL075828/21,TRUE
GL075459/20,TRUE
GL075587/21,TRUE
GL076901/21,TRUE
GL070791/19,TRUE
GL076382/21,TRUE
GL076651/21,TRUE
GL076743/21,TRUE
GL076442/21,TRUE
GL076804/21,TRUE
GL076238/21,TRUE
GL073324/20,TRUE
GL076062/21,TRUE
GL070809/19,TRUE
GL076192/21,TRUE
GL075448/20,TRUE
GL075924/21,TRUE
GL068324/19,TRUE
GL076800/21,TRUE
GL074219/20,TRUE
GL077045/21,TRUE
GL076671/21,TRUE
GL075922/21,TRUE
GL075081/20,TRUE
GL074830/20,TRUE
GL074717/20,TRUE
GL074012/20,TRUE
GL077021/21,TRUE
GL076506/21,TRUE
GL070654/19,TRUE
GL074033/20,TRUE
GL076330/21,TRUE
GL070312/19,TRUE
GL075817/21,TRUE
GL076425/21,TRUE
GL076591/21,TRUE
GL076982/21,TRUE
GL076922/21,TRUE
GL059215/18,TRUE
GL076355/21,TRUE
GL073956/20,TRUE
GL069561/19,TRUE
GL073458/20,TRUE
GL068365/19,TRUE
GL076270/21,TRUE
GL075749/21,TRUE
GL072580/20,TRUE
GL076026/21,TRUE
GL074306/20,TRUE
GL073969/20,TRUE
GL070002/19,TRUE
GL076921/21,TRUE
GL076449/21,TRUE
GL076593/21,TRUE
GL076419/21,TRUE
GL068394/19,TRUE
GL073913/20,TRUE
GL075992/21,TRUE
GL076553/21,TRUE
GL076877/21,TRUE
GL076278/21,TRUE
GL076624/21,TRUE
GL076968/21,TRUE
GL077071/21,TRUE
GL076956/21,TRUE
GL075395/20,TRUE
GL074581/20,TRUE
GL076859/21,TRUE
GL073509/20,TRUE
GL074693/20,TRUE
GL075148/20,TRUE
GL076980/21,TRUE
GL076455/21,TRUE
GL076453/21,TRUE
GL076525/21,TRUE
GL076625/21,TRUE
GL075607/21,TRUE
GL076989/21,TRUE
GL076827/21,TRUE
GL075711/21,TRUE
GL074417/20,TRUE
GL077042/21,TRUE
GL076691/21,TRUE
GL076477/21,TRUE
GL076757/21,TRUE
GL073941/20,TRUE
GL076890/21,TRUE
GL075143/20,TRUE
GL076832/21,TRUE
GL076540/21,TRUE
GL077086/21,TRUE
GL074464/20,TRUE
GL074697/20,TRUE
GL063042/18,TRUE
GL076629/21,TRUE
GL076352/21,TRUE
GL073688/20,TRUE
GL075793/21,TRUE
GL074803/20,TRUE
GL076234/21,TRUE
GL073973/20,TRUE
GL074360/20,TRUE
GL074937/20,TRUE
GL075142/20,TRUE
GL076068/21,TRUE
GL073816/20,TRUE
GL076861/21,TRUE
GL076871/21,TRUE
GL075747/21,TRUE
GL074923/20,TRUE
GL076204/21,TRUE
GL076932/21,TRUE
GL076947/21,TRUE
GL077074/21,TRUE
GL072077/20,TRUE
GL073270/20,TRUE
GL076678/21,TRUE
GL064221/18,TRUE
GL060247/18,TRUE
GL073702/20,TRUE
GL076626/21,TRUE
GL076815/21,TRUE
GL072923/20,TRUE
GL076398/21,TRUE
GL071826/20,TRUE
GL068486/19,TRUE
GL076151/21,TRUE
GL074352/20,TRUE
GL075428/20,TRUE
GL076114/21,TRUE
GL076796/21,TRUE
GL076810/21,TRUE
GL077123/21,TRUE
GL074947/20,TRUE
GL073338/20,TRUE
GL067982/19,TRUE
GL076361/21,TRUE
GL076782/21,TRUE
GL077004/21,TRUE
GL072574/20,TRUE
GL076765/21,TRUE
GL076516/21,TRUE
GL075691/21,TRUE
GL076123/21,TRUE
GL077155/21,TRUE
GL074919/20,TRUE
GL075280/20,TRUE
GL074979/20,TRUE
GL076440/21,TRUE
GL075593/21,TRUE
GL076925/21,TRUE
GL073949/20,TRUE
GL075649/21,TRUE
GL074934/20,TRUE
GL077067/21,TRUE
GL064121/18,TRUE
GL076200/21,TRUE
GL071626/20,TRUE
GL075690/21,TRUE
GL077053/21,TRUE
GL069650/19,TRUE
GL076951/21,TRUE
GL071052/19,TRUE
GL077118/21,TRUE
GL063498/18,TRUE
GL066932/19,TRUE
GL059216/18,TRUE
GL063106/18,TRUE
GL070208/19,TRUE
GL075762/21,TRUE
GL076218/21,TRUE
GL075725/21,TRUE
GL074387/20,TRUE
GL076856/21,TRUE
GL076295/21,TRUE
GL077101/21,TRUE
GL076791/21,TRUE
GL077020/21,TRUE
GL075676/21,TRUE
GL077119/21,TRUE
GL076840/21,TRUE
GL077000/21,TRUE
GL075364/20,TRUE
GL076565/21,TRUE
GL075893/21,TRUE
GL077044/21,TRUE
GL077030/21,TRUE
GL073804/20,TRUE
GL077159/21,TRUE
GL077196/21,TRUE
GL074689/20,TRUE
GL077073/21,TRUE
GL076241/21,TRUE
GL076849/21,TRUE
GL076797/21,TRUE
GL075677/21,TRUE
GL072601/20,TRUE
GL075673/21,TRUE
GL072522/20,TRUE
GL075910/21,TRUE
GL071260/19,TRUE
GL076990/21,TRUE
GL076858/21,TRUE
GL077011/21,TRUE
GL076013/21,TRUE
GL068369/19,TRUE
GL076904/21,TRUE
GL076640/21,TRUE
GL076310/21,TRUE
GL076236/21,TRUE
GL077154/21,TRUE
GL068792/19,TRUE
GL076819/21,TRUE
GL075514/20,TRUE
GL074727/20,TRUE
GL075965/21,TRUE
GL076752/21,TRUE
GL076127/21,TRUE
GL076663/21,TRUE
GL072933/20,TRUE
GL076735/21,TRUE
GL072515/20,TRUE
GL075491/20,TRUE
GL077226/21,TRUE
GL074675/20,TRUE
GL076755/21,TRUE
GL076725/21,TRUE
GL075934/21,TRUE
GL075933/21,TRUE
GL075379/20,TRUE
GL072478/20,TRUE
GL077233/21,TRUE
GL076530/21,TRUE
GL076619/21,TRUE
GL072324/20,TRUE
GL073863/20,TRUE
GL070618/19,TRUE
GL075813/21,TRUE
GL076767/21,TRUE
GL073978/20,TRUE
GL077114/21,TRUE
GL077134/21,TRUE
GL077210/21,TRUE
GL076898/21,TRUE
GL076666/21,TRUE
GL076579/21,TRUE
GL073511/20,TRUE
GL077270/21,TRUE
GL074330/20,TRUE
GL077047/21,TRUE
GL077308/21,TRUE
GL075925/21,TRUE
GL075360/20,TRUE
GL076219/21,TRUE
GL077288/21,TRUE
GL075726/21,TRUE
GL075318/20,TRUE
GL072821/20,TRUE
GL074216/20,TRUE
GL074292/20,TRUE
GL074872/20,TRUE
GL074773/20,TRUE
GL076266/21,TRUE
GL077165/21,TRUE
GL070451/19,TRUE
GL061303/18,TRUE
GL071137/19,TRUE
GL076976/21,TRUE
GL076742/21,TRUE
GL071267/19,TRUE
GL076913/21,TRUE
GL075879/21,TRUE
GL074195/20,TRUE
GL076465/21,TRUE
GL076507/21,TRUE
GL075802/21,TRUE
GL077138/21,TRUE
GL074130/20,TRUE
GL077076/21,TRUE
GL077243/21,TRUE
GL076160/21,TRUE
GL072771/20,TRUE
GL075450/20,TRUE
GL072731/20,TRUE
GL068665/19,TRUE
GL071312/19,TRUE
GL077297/21,TRUE
GL077038/21,TRUE
GL076985/21,TRUE
GL076424/21,TRUE
GL075337/20,TRUE
GL076337/21,TRUE
GL077231/21,TRUE
GL074774/20,TRUE
GL077232/21,TRUE
GL076938/21,TRUE
GL076036/21,TRUE
GL076748/21,TRUE
GL077333/21,TRUE
GL077343/21,TRUE
GL076510/21,TRUE
GL075507/20,TRUE
GL075332/20,TRUE
GL074914/20,TRUE
GL076931/21,TRUE
GL076481/21,TRUE
GL075111/20,TRUE
GL076152/21,TRUE
GL077222/21,TRUE
GL076617/21,TRUE
GL077353/21,TRUE
GL076309/21,TRUE
GL077304/21,TRUE
GL073494/20,TRUE
GL077152/21,TRUE
GL077303/21,TRUE
GL073787/20,TRUE
GL071572/20,TRUE
GL066948/19,TRUE
GL076697/21,TRUE
GL076400/21,TRUE
GL068864/19,TRUE
GL076934/21,TRUE
GL070709/19,TRUE
GL069629/19,TRUE
GL076974/21,TRUE
GL076368/21,TRUE
GL077214/21,TRUE
GL077260/21,TRUE
GL075984/21,TRUE
GL073706/20,TRUE
GL074498/20,TRUE
GL074217/20,TRUE
GL073801/20,TRUE
GL062223/18,TRUE
GL061037/18,TRUE
GL062515/18,TRUE
GL062380/18,TRUE
GL067432/19,TRUE
GL076560/21,TRUE
GL071463/20,TRUE
GL076908/21,TRUE
GL076909/21,TRUE
GL075168/20,TRUE
GL077027/21,TRUE
GL075964/21,TRUE
GL074082/20,TRUE
GL070055/19,TRUE
GL077372/21,TRUE
GL073435/20,TRUE
GL077127/21,TRUE
GL076957/21,TRUE
GL068840/19,TRUE
GL077373/21,TRUE
GL063105/18,TRUE
GL077405/21,TRUE
GL067462/19,TRUE
GL077084/21,TRUE
GL075284/20,TRUE
GL066477/19,TRUE
GL067168/19,TRUE
GL077287/21,TRUE
GL077344/21,TRUE
GL075994/21,TRUE
GL075898/21,TRUE
GL076142/21,TRUE
GL076562/21,TRUE
GL077049/21,TRUE
GL075830/21,TRUE
GL077095/21,TRUE
GL077206/21,TRUE
GL077143/21,TRUE
GL074989/20,TRUE
GL076436/21,TRUE
GL076441/21,TRUE
GL075468/20,TRUE
GL076991/21,TRUE
GL077105/21,TRUE
GL077259/21,TRUE
GL076334/21,TRUE
GL077059/21,TRUE
GL074525/20,TRUE
GL077060/21,TRUE
GL077306/21,TRUE
GL070588/19,TRUE
GL076322/21,TRUE
GL077160/21,TRUE
GL073235/20,TRUE
GL077460/21,TRUE
GL077463/21,TRUE
GL072320/20,TRUE
GL075684/21,TRUE
GL074010/20,TRUE
GL070134/19,TRUE
GL077153/21,TRUE
GL072613/20,TRUE
GL076952/21,TRUE
GL072916/20,TRUE
GL076799/21,TRUE
GL075541/20,TRUE
GL077375/21,TRUE
GL076785/21,TRUE
GL077385/21,TRUE
GL075188/20,TRUE
GL077268/21,TRUE
GL076369/21,TRUE
GL072277/20,TRUE
GL069963/19,TRUE
GL076986/21,TRUE
GL071813/20,TRUE
GL077085/21,TRUE
GL072368/20,TRUE
GL073880/20,TRUE
GL077364/21,TRUE
GL077391/21,TRUE
GL077181/21,TRUE
GL077398/21,TRUE
GL077381/21,TRUE
GL077487/21,TRUE
GL070581/19,TRUE
GL069626/19,TRUE
GL076253/21,TRUE
GL077120/21,TRUE
GL076502/21,TRUE
GL077055/21,TRUE
GL076335/21,TRUE
GL071647/20,TRUE
GL077359/21,TRUE
GL077136/21,TRUE
GL073245/20,TRUE
GL076950/21,TRUE
GL076175/21,TRUE
GL077202/21,TRUE
GL076891/21,TRUE
GL070176/19,TRUE
GL077367/21,TRUE
GL072404/20,TRUE
GL077410/21,TRUE
GL076654/21,TRUE
GL077470/21,TRUE
GL076860/21,TRUE
GL075144/20,TRUE
GL077311/21,TRUE
GL077520/21,TRUE
GL074998/20,TRUE
GL077534/21,TRUE
GL068932/19,TRUE
GL066782/19,TRUE
GL076620/21,TRUE
GL073086/20,TRUE
GL077458/21,TRUE
GL074081/20,TRUE
GL068197/19,TRUE
GL075356/20,TRUE
GL075899/21,TRUE
GL077100/21,TRUE
GL077506/21,TRUE
GL073149/20,TRUE
GL076324/21,TRUE
GL076655/21,TRUE
GL073377/20,TRUE
GL076641/21,TRUE
GL076636/21,TRUE
GL077135/21,TRUE
GL076092/21,TRUE
GL073900/20,TRUE
GL067952/19,TRUE
GL074722/20,TRUE
GL076716/21,TRUE
GL075603/21,TRUE
GL077440/21,TRUE
GL071089/19,TRUE
GL075778/21,TRUE
GL077515/21,TRUE
GL077048/21,TRUE
GL077315/21,TRUE
GL077389/21,TRUE
GL076327/21,TRUE
GL070438/19,TRUE
GL072145/20,TRUE
GL073419/20,TRUE
GL075905/21,TRUE
GL076784/21,TRUE
GL066961/19,TRUE
GL072125/20,TRUE
GL074254/20,TRUE
GL071319/19,TRUE
GL070611/19,TRUE
GL075125/20,TRUE
GL073347/20,TRUE
GL074801/20,TRUE
GL077332/21,TRUE
GL077457/21,TRUE
GL077576/21,TRUE
GL076749/21,TRUE
GL062991/18,TRUE
GL077465/21,TRUE
GL073684/20,TRUE
GL077601/21,TRUE
GL077406/21,TRUE
GL077078/21,TRUE
GL071701/20,TRUE
GL066775/19,TRUE
GL077022/21,TRUE
GL076587/21,TRUE
GL076052/21,TRUE
GL077472/21,TRUE
GL076686/21,TRUE
GL076493/21,TRUE
GL076230/21,TRUE
GL076294/21,TRUE
GL077388/21,TRUE
GL069842/19,TRUE
GL072025/20,TRUE
GL077204/21,TRUE
GL077521/21,TRUE
GL075381/20,TRUE
GL075441/20,TRUE
GL077322/21,TRUE
GL076495/21,TRUE
GL073175/20,TRUE
GL075374/20,TRUE
GL077415/21,TRUE
GL070910/19,TRUE
GL077518/21,TRUE
GL077390/21,TRUE
GL076609/21,TRUE
GL076016/21,TRUE
GL077554/21,TRUE
GL077610/21,TRUE
GL077254/21,TRUE
GL077630/21,TRUE
GL077293/21,TRUE
GL077079/21,TRUE
GL074583/20,TRUE
GL069585/19,TRUE
GL077637/21,TRUE
GL075371/20,TRUE
GL077309/21,TRUE
GL070001/19,TRUE
GL076778/21,TRUE
GL074172/20,TRUE
GL077502/21,TRUE
GL076456/21,TRUE
GL076150/21,TRUE
GL076759/21,TRUE
GL076340/21,TRUE
GL062777/18,TRUE
GL073609/20,TRUE
GL077131/21,TRUE
GL076166/21,TRUE
GL077361/21,TRUE
GL067377/19,TRUE
GL075101/20,TRUE
GL059490/18,TRUE
GL077493/21,TRUE
GL074575/20,TRUE
GL077478/21,TRUE
GL076939/21,TRUE
GL077137/21,TRUE
GL067053/19,TRUE
GL067263/19,TRUE
GL071737/20,TRUE
GL073123/20,TRUE
GL077318/21,TRUE
GL075403/20,TRUE
GL076018/21,TRUE
GL073748/20,TRUE
GL073975/20,TRUE
GL074820/20,TRUE
GL077464/21,TRUE
GL077593/21,TRUE
GL072440/20,TRUE
GL077641/21,TRUE
GL076864/21,TRUE
GL073641/20,TRUE
GL077582/21,TRUE
GL075311/20,TRUE
GL070759/19,TRUE
GL076385/21,TRUE
GL077501/21,TRUE
GL077640/21,TRUE
GL074654/20,TRUE
GL071855/20,TRUE
GL077431/21,TRUE
GL076961/21,TRUE
GL077647/21,TRUE
GL077393/21,TRUE
GL076634/21,TRUE
GL063072/18,TRUE
GL074322/20,TRUE
GL076134/21,TRUE
GL074837/20,TRUE
GL068399/19,TRUE
GL077574/21,TRUE
GL077469/21,TRUE
GL072937/20,TRUE
GL072760/20,TRUE
GL076753/21,TRUE
GL077193/21,TRUE
GL077557/21,TRUE
GL077688/21,TRUE
GL076448/21,TRUE
GL077408/21,TRUE
GL075059/20,TRUE
GL077016/21,TRUE
GL074347/20,TRUE
GL075697/21,TRUE
GL074159/20,TRUE
GL076739/21,TRUE
GL075133/20,TRUE
GL074301/20,TRUE
GL076900/21,TRUE
GL076470/21,TRUE
GL074286/20,TRUE
GL072907/20,TRUE
GL070345/19,TRUE
GL075961/21,TRUE
GL076801/21,TRUE
GL077133/21,TRUE
GL077585/21,TRUE
GL076698/21,TRUE
GL077636/21,TRUE
GL076794/21,TRUE
GL077461/21,TRUE
GL051524/16,TRUE
GL077140/21,TRUE
GL076501/21,TRUE
GL074207/20,TRUE
GL077619/21,TRUE
GL077598/21,TRUE
GL077307/21,TRUE
GL064040/18,TRUE
GL072118/20,TRUE
GL075471/20,TRUE
GL077539/21,TRUE
GL077176/21,TRUE
GL077714/21,TRUE
GL077190/21,TRUE
GL076769/21,TRUE
GL075845/21,TRUE
GL076903/21,TRUE
GL077211/21,TRUE
GL073214/20,TRUE
GL076201/21,TRUE
GL074007/20,TRUE
GL077695/21,TRUE
GL077054/21,TRUE
GL077651/21,TRUE
GL077556/21,TRUE
GL074784/20,TRUE
GL077749/21,TRUE
GL076727/21,TRUE
GL077423/21,TRUE
GL077769/21,TRUE
GL077077/21,TRUE
GL077144/21,TRUE
GL075264/20,TRUE
GL076948/21,TRUE
GL076043/21,TRUE
GL077412/21,TRUE
GL077572/21,TRUE
GL075234/20,TRUE
GL071705/20,TRUE
GL077591/21,TRUE
GL075582/21,TRUE
GL076033/21,TRUE
GL074920/20,TRUE
GL075666/21,TRUE
GL077132/21,TRUE
GL077328/21,TRUE
GL077442/21,TRUE
GL062283/18,TRUE
GL076935/21,TRUE
GL076147/21,TRUE
GL077245/21,TRUE
GL071080/19,TRUE
GL074192/20,TRUE
GL077056/21,TRUE
GL076780/21,TRUE
GL077168/21,TRUE
GL075324/20,TRUE
GL076917/21,TRUE
GL076417/21,TRUE
GL077512/21,TRUE
GL076592/21,TRUE
GL077627/21,TRUE
GL077626/21,TRUE
GL077479/21,TRUE
GL072548/20,TRUE
GL074348/20,TRUE
GL077505/21,TRUE
GL073488/20,TRUE
GL075660/21,TRUE
GL077090/21,TRUE
GL077195/21,TRUE
GL077407/21,TRUE
GL077716/21,TRUE
GL060929/18,TRUE
GL077262/21,TRUE
GL061930/18,TRUE
GL061929/18,TRUE
GL062875/18,TRUE
GL074063/20,TRUE
GL073712/20,TRUE
GL077274/21,TRUE
GL074740/20,TRUE
GL076937/21,TRUE
GL075768/21,TRUE
GL070945/19,TRUE
GL075534/20,TRUE
GL075437/20,TRUE
GL074474/20,TRUE
GL074455/20,TRUE
GL072475/20,TRUE
GL076163/21,TRUE
GL073815/20,TRUE
GL077294/21,TRUE
GL074404/20,TRUE
GL077826/21,TRUE
GL066038/19,TRUE
GL068639/19,TRUE
GL076825/21,TRUE
GL077110/21,TRUE
GL077578/21,TRUE
GL074856/20,TRUE
GL076850/21,TRUE
GL077858/21,TRUE
GL077694/21,TRUE
GL077644/21,TRUE
GL076055/21,TRUE
GL075116/20,TRUE
GL072273/20,TRUE
GL076788/21,TRUE
GL077192/21,TRUE
GL076410/21,TRUE
GL074961/20,TRUE
GL065817/19,TRUE
GL075763/21,TRUE
GL077476/21,TRUE
GL077720/21,TRUE
GL072176/20,TRUE
GL076462/21,TRUE
GL077417/21,TRUE
GL077697/21,TRUE
GL077678/21,TRUE
GL076580/21,TRUE
GL076208/21,TRUE
GL076694/21,TRUE
GL077664/21,TRUE
GL077855/21,TRUE
GL076529/21,TRUE
GL077312/21,TRUE
GL077809/21,TRUE
GL077577/21,TRUE
GL076427/21,TRUE
GL073872/20,TRUE
GL077825/21,TRUE
GL065859/19,TRUE
GL075498/20,TRUE
GL077383/21,TRUE
GL075803/21,TRUE
GL074399/20,TRUE
GL077033/21,TRUE
GL076198/21,TRUE
GL077139/21,TRUE
GL077808/21,TRUE
GL077426/21,TRUE
GL076074/21,TRUE
GL074614/20,TRUE
GL076608/21,TRUE
GL077064/21,TRUE
GL077810/21,TRUE
GL077806/21,TRUE
GL077296/21,TRUE
GL077792/21,TRUE
GL076263/21,TRUE
GL075668/21,TRUE
GL074887/20,TRUE
GL073934/20,TRUE
GL074647/20,TRUE
GL075423/20,TRUE
GL077878/21,TRUE
GL077402/21,TRUE
GL075952/21,TRUE
GL077713/21,TRUE
GL077485/21,TRUE
GL077865/21,TRUE
GL077787/21,TRUE
GL075155/20,TRUE
GL076862/21,TRUE
GL072427/20,TRUE
GL077526/21,TRUE
GL077703/21,TRUE
GL075704/21,TRUE
GL069593/19,TRUE
GL077884/21,TRUE
GL076914/21,TRUE
GL077696/21,TRUE
GL076717/21,TRUE
GL077741/21,TRUE
GL077611/21,TRUE
GL077050/21,TRUE
GL077889/21,TRUE
GL077575/21,TRUE
GL073046/20,TRUE
GL070392/19,TRUE
GL077455/21,TRUE
GL076915/21,TRUE
GL075733/21,TRUE
GL076103/21,TRUE
GL073317/20,TRUE
GL075126/20,TRUE
GL075124/20,TRUE
GL061369/18,TRUE
GL077923/21,TRUE
GL077075/21,TRUE
GL061552/18,TRUE
GL075894/21,TRUE
GL060790/18,TRUE
GL052646/17,TRUE
GL075165/20,TRUE
GL074876/20,TRUE
GL073920/20,TRUE
GL077069/21,TRUE
GL077675/21,TRUE
GL077932/21,TRUE
GL077602/21,TRUE
GL077771/21,TRUE
GL070019/19,TRUE
GL076817/21,TRUE
GL077793/21,TRUE
GL073174/20,TRUE
GL077929/21,TRUE
GL077504/21,TRUE
GL076584/21,TRUE
GL077883/21,TRUE
GL076250/21,TRUE
GL077728/21,TRUE
GL077483/21,TRUE
GL077725/21,TRUE
GL077178/21,TRUE
GL075047/20,TRUE
GL077908/21,TRUE
GL071291/19,TRUE
GL076179/21,TRUE
GL073553/20,TRUE
GL077928/21,TRUE
GL077831/21,TRUE
GL077462/21,TRUE
GL077891/21,TRUE
GL077657/21,TRUE
GL073682/20,TRUE
GL076286/21,TRUE
GL077433/21,TRUE
GL077939/21,TRUE
GL077877/21,TRUE
GL077542/21,TRUE
GL077914/21,TRUE
GL076554/21,TRUE
GL072000/20,TRUE
GL077727/21,TRUE
GL077157/21,TRUE
GL077609/21,TRUE
GL077840/21,TRUE
GL077859/21,TRUE
GL077215/21,TRUE
GL073946/20,TRUE
GL076733/21,TRUE
GL077522/21,TRUE
GL075172/20,TRUE
GL073127/20,TRUE
GL076487/21,TRUE
GL074782/20,TRUE
GL072159/20,TRUE
GL072158/20,TRUE
GL073354/20,TRUE
GL075811/21,TRUE
GL076731/21,TRUE
GL077979/21,TRUE
GL072233/20,TRUE
GL077625/21,TRUE
GL077348/21,TRUE
GL077198/21,TRUE
GL077264/21,TRUE
GL077910/21,TRUE
GL077659/21,TRUE
GL076171/21,TRUE
GL075527/20,TRUE
GL074884/20,TRUE
GL074051/20,TRUE
GL077289/21,TRUE
GL077985/21,TRUE
GL076307/21,TRUE
GL077944/21,TRUE
GL077604/21,TRUE
GL074237/20,TRUE
GL075065/20,TRUE
GL077821/21,TRUE
GL076683/21,TRUE
GL077968/21,TRUE
GL077422/21,TRUE
GL076843/21,TRUE
GL075345/20,TRUE
GL073091/20,TRUE
GL077747/21,TRUE
GL073211/20,TRUE
GL073769/20,TRUE
GL075784/21,TRUE
GL077658/21,TRUE
GL076069/21,TRUE
GL077354/21,TRUE
GL076393/21,TRUE
GL075115/20,TRUE
GL060112/18,TRUE
GL077897/21,TRUE
GL078046/21,TRUE
