_id,Amount,Date,RecNo,TxnType,GLNo,PendingDays,PrincDue,Source[0]
6761057fcb78d87ad7a7a89b,2000,2021-09-24T00:00:00.000Z,R000116232,PrincPayment,GL076962/21,30,35000,Receipt_2022-03-31
6761057fcb78d87ad7a7a89c,346,2021-09-24T00:00:00.000Z,R000116232,IntPayment,GL076962/21,30,35000,Receipt_2022-03-31
67610584cb78d87ad7a7a89d,0,2021-09-24T00:00:00.000Z,R000116235,PrincPayment,GL072376/20,29,48994,Receipt_2022-03-31
67610584cb78d87ad7a7a89e,468,2021-09-24T00:00:00.000Z,R000116235,IntPayment,GL072376/20,29,48994,Receipt_2022-03-31
67610584cb78d87ad7a7a89f,30000,2021-09-24T00:00:00.000Z,R000116234,PrincPayment,GL074774/20,229,30000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a0,3375,2021-09-24T00:00:00.000Z,R000116234,IntPayment,GL074774/20,229,30000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a1,15,2021-09-24T00:00:00.000Z,R000116233,PrincPayment,GL075960/21,29,7000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a2,67,2021-09-24T00:00:00.000Z,R000116233,IntPayment,GL075960/21,29,7000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a3,0,2021-09-24T00:00:00.000Z,R000116236,PrincPayment,GL076511/21,31,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a4,100,2021-09-24T00:00:00.000Z,R000116236,IntPayment,GL076511/21,31,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8a5,70200,2021-09-25T00:00:00.000Z,R000116240,PrincPayment,GL077232/21,10,70200,Receipt_2022-03-31
67610584cb78d87ad7a7a8a6,347,2021-09-25T00:00:00.000Z,R000116240,IntPayment,GL077232/21,10,70200,Receipt_2022-03-31
67610584cb78d87ad7a7a8a7,1661,2021-09-25T00:00:00.000Z,R000116237,PrincPayment,GL076575/21,42,41071,Receipt_2022-03-31
67610584cb78d87ad7a7a8a8,839,2021-09-25T00:00:00.000Z,R000116237,IntPayment,GL076575/21,42,41071,Receipt_2022-03-31
67610584cb78d87ad7a7a8a9,0,2021-09-25T00:00:00.000Z,R000116238,PrincPayment,GL076518/21,42,22463,Receipt_2022-03-31
67610584cb78d87ad7a7a8aa,459,2021-09-25T00:00:00.000Z,R000116238,IntPayment,GL076518/21,42,22463,Receipt_2022-03-31
67610584cb78d87ad7a7a8ab,0,2021-09-25T00:00:00.000Z,R000116239,PrincPayment,GL073931/20,42,4000,Receipt_2022-03-31
67610584cb78d87ad7a7a8ac,41,2021-09-25T00:00:00.000Z,R000116239,IntPayment,GL073931/20,42,4000,Receipt_2022-03-31
67610584cb78d87ad7a7a8ad,10000,2021-09-25T00:00:00.000Z,R000116244,PrincPayment,GL076938/21,33,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8ae,160,2021-09-25T00:00:00.000Z,R000116244,IntPayment,GL076938/21,33,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8af,26000,2021-09-25T00:00:00.000Z,R000116242,PrincPayment,GL076036/21,1,26000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b0,9,2021-09-25T00:00:00.000Z,R000116242,IntPayment,GL076036/21,1,26000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b1,0,2021-09-25T00:00:00.000Z,R000116243,PrincPayment,GL074538/20,31,53000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b2,530,2021-09-25T00:00:00.000Z,R000116243,IntPayment,GL074538/20,31,53000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b3,10000,2021-09-25T00:00:00.000Z,R000116245,PrincPayment,GL076748/21,31,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b4,150,2021-09-25T00:00:00.000Z,R000116245,IntPayment,GL076748/21,31,10000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b5,24000,2021-09-25T00:00:00.000Z,R000116247,PrincPayment,GL077333/21,7,24000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b6,84,2021-09-25T00:00:00.000Z,R000116247,IntPayment,GL077333/21,7,24000,Receipt_2022-03-31
67610584cb78d87ad7a7a8b7,1000,2021-09-25T00:00:00.000Z,R000116246,PrincPayment,GL072567/20,31,33237,Receipt_2022-03-31
67610584cb78d87ad7a7a8b8,333,2021-09-25T00:00:00.000Z,R000116246,IntPayment,GL072567/20,31,33237,Receipt_2022-03-31
67610584cb78d87ad7a7a8b9,7500,2021-09-25T00:00:00.000Z,R000116248,PrincPayment,GL077343/21,7,7500,Receipt_2022-03-31
67610584cb78d87ad7a7a8ba,27,2021-09-25T00:00:00.000Z,R000116248,IntPayment,GL077343/21,7,7500,Receipt_2022-03-31
67610584cb78d87ad7a7a8bb,40000,2021-09-25T00:00:00.000Z,R000116250,PrincPayment,GL076510/21,5,40000,Receipt_2022-03-31
67610584cb78d87ad7a7a8bc,99,2021-09-25T00:00:00.000Z,R000116250,IntPayment,GL076510/21,5,40000,Receipt_2022-03-31
67610584cb78d87ad7a7a8bd,15000,2021-09-25T00:00:00.000Z,R000116249,PrincPayment,GL075507/20,181,15000,Receipt_2022-03-31
67610584cb78d87ad7a7a8be,1294,2021-09-25T00:00:00.000Z,R000116249,IntPayment,GL075507/20,181,15000,Receipt_2022-03-31
67610584cb78d87ad7a7a8bf,40000,2021-09-25T00:00:00.000Z,R000116241,PrincPayment,GL075332/20,9,40000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c0,179,2021-09-25T00:00:00.000Z,R000116241,IntPayment,GL075332/20,9,40000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c1,7500,2021-09-25T00:00:00.000Z,R000116255,PrincPayment,GL074914/20,17,7500,Receipt_2022-03-31
67610584cb78d87ad7a7a8c2,63,2021-09-25T00:00:00.000Z,R000116255,IntPayment,GL074914/20,17,7500,Receipt_2022-03-31
67610584cb78d87ad7a7a8c3,0,2021-09-25T00:00:00.000Z,R000116252,PrincPayment,GL077014/21,26,27000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c4,231,2021-09-25T00:00:00.000Z,R000116252,IntPayment,GL077014/21,26,27000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c5,0,2021-09-25T00:00:00.000Z,R000116253,PrincPayment,GL076936/21,33,28000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c6,299,2021-09-25T00:00:00.000Z,R000116253,IntPayment,GL076936/21,33,28000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c7,0,2021-09-25T00:00:00.000Z,R000116254,PrincPayment,GL076918/21,7,60000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c8,139,2021-09-25T00:00:00.000Z,R000116254,IntPayment,GL076918/21,7,60000,Receipt_2022-03-31
67610584cb78d87ad7a7a8c9,100000,2021-09-25T00:00:00.000Z,R000116257,PrincPayment,GL076931/21,37,100000,Receipt_2022-03-31
67610584cb78d87ad7a7a8ca,1796,2021-09-25T00:00:00.000Z,R000116257,IntPayment,GL076931/21,37,100000,Receipt_2022-03-31
67610584cb78d87ad7a7a8cb,0,2021-09-25T00:00:00.000Z,R000116256,PrincPayment,GL076927/21,37,50000,Receipt_2022-03-31
67610584cb78d87ad7a7a8cc,600,2021-09-25T00:00:00.000Z,R000116256,IntPayment,GL076927/21,37,50000,Receipt_2022-03-31
67610584cb78d87ad7a7a8cd,16000,2021-09-25T00:00:00.000Z,R000116259,PrincPayment,GL076481/21,12,16000,Receipt_2022-03-31
67610584cb78d87ad7a7a8ce,96,2021-09-25T00:00:00.000Z,R000116259,IntPayment,GL076481/21,12,16000,Receipt_2022-03-31
67610589cb78d87ad7a7a8cf,84,2021-09-25T00:00:00.000Z,R000116258,PrincPayment,GL075887/21,31,41595,Receipt_2022-03-31
67610589cb78d87ad7a7a8d0,416,2021-09-25T00:00:00.000Z,R000116258,IntPayment,GL075887/21,31,41595,Receipt_2022-03-31
67610589cb78d87ad7a7a8d1,0,2021-09-25T00:00:00.000Z,R000116260,PrincPayment,GL075770/21,31,39842,Receipt_2022-03-31
67610589cb78d87ad7a7a8d2,399,2021-09-25T00:00:00.000Z,R000116260,IntPayment,GL075770/21,31,39842,Receipt_2022-03-31
67610589cb78d87ad7a7a8d3,0,2021-09-25T00:00:00.000Z,R000116261,PrincPayment,GL075015/20,31,9000,Receipt_2022-03-31
67610589cb78d87ad7a7a8d4,90,2021-09-25T00:00:00.000Z,R000116261,IntPayment,GL075015/20,31,9000,Receipt_2022-03-31
67610589cb78d87ad7a7a8d5,155,2021-09-25T00:00:00.000Z,R000116262,PrincPayment,GL073539/20,31,35572,Receipt_2022-03-31
67610589cb78d87ad7a7a8d6,356,2021-09-25T00:00:00.000Z,R000116262,IntPayment,GL073539/20,31,35572,Receipt_2022-03-31
67610589cb78d87ad7a7a8d7,0,2021-09-25T00:00:00.000Z,R000116263,PrincPayment,GL075666/21,21,45000,Receipt_2022-03-31
67610589cb78d87ad7a7a8d8,311,2021-09-25T00:00:00.000Z,R000116263,IntPayment,GL075666/21,21,45000,Receipt_2022-03-31
67610589cb78d87ad7a7a8d9,0,2021-09-25T00:00:00.000Z,R000116264,PrincPayment,GL075082/20,29,24000,Receipt_2022-03-31
67610589cb78d87ad7a7a8da,229,2021-09-25T00:00:00.000Z,R000116264,IntPayment,GL075082/20,29,24000,Receipt_2022-03-31
67610589cb78d87ad7a7a8db,0,2021-09-25T00:00:00.000Z,R000116265,PrincPayment,GL076329/21,30,7000,Receipt_2022-03-31
67610589cb78d87ad7a7a8dc,70,2021-09-25T00:00:00.000Z,R000116265,IntPayment,GL076329/21,30,7000,Receipt_2022-03-31
67610589cb78d87ad7a7a8dd,76,2021-09-25T00:00:00.000Z,R000116266,PrincPayment,GL068264/19,30,5466,Receipt_2022-03-31
67610589cb78d87ad7a7a8de,54,2021-09-25T00:00:00.000Z,R000116266,IntPayment,GL068264/19,30,5466,Receipt_2022-03-31
67610589cb78d87ad7a7a8df,3,2021-09-25T00:00:00.000Z,R000116267,PrincPayment,GL075229/20,32,9326,Receipt_2022-03-31
67610589cb78d87ad7a7a8e0,97,2021-09-25T00:00:00.000Z,R000116267,IntPayment,GL075229/20,32,9326,Receipt_2022-03-31
67610589cb78d87ad7a7a8e1,9891,2021-09-25T00:00:00.000Z,R000116268,PrincPayment,GL077168/21,15,22000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e2,109,2021-09-25T00:00:00.000Z,R000116268,IntPayment,GL077168/21,15,22000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e3,21000,2021-09-25T00:00:00.000Z,R000116269,PrincPayment,GL075111/20,207,21000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e4,2126,2021-09-25T00:00:00.000Z,R000116269,IntPayment,GL075111/20,207,21000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e5,30967,2021-09-25T00:00:00.000Z,R000116251,PrincPayment,GL076152/21,14,30967,Receipt_2022-03-31
67610589cb78d87ad7a7a8e6,215,2021-09-25T00:00:00.000Z,R000116251,IntPayment,GL076152/21,14,30967,Receipt_2022-03-31
67610589cb78d87ad7a7a8e7,6000,2021-09-28T00:00:00.000Z,R000116270,PrincPayment,GL077222/21,13,6000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e8,39,2021-09-28T00:00:00.000Z,R000116270,IntPayment,GL077222/21,13,6000,Receipt_2022-03-31
67610589cb78d87ad7a7a8e9,115000,2021-09-28T00:00:00.000Z,R000116271,PrincPayment,GL076617/21,32,115000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ea,1782,2021-09-28T00:00:00.000Z,R000116271,IntPayment,GL076617/21,32,115000,Receipt_2022-03-31
67610589cb78d87ad7a7a8eb,13000,2021-09-28T00:00:00.000Z,R000116278,PrincPayment,GL077353/21,7,13000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ec,45,2021-09-28T00:00:00.000Z,R000116278,IntPayment,GL077353/21,7,13000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ed,17000,2021-09-28T00:00:00.000Z,R000116272,PrincPayment,GL076309/21,89,17000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ee,737,2021-09-28T00:00:00.000Z,R000116272,IntPayment,GL076309/21,89,17000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ef,14,2021-09-28T00:00:00.000Z,R000116273,PrincPayment,GL076563/21,33,54969,Receipt_2022-03-31
67610589cb78d87ad7a7a8f0,586,2021-09-28T00:00:00.000Z,R000116273,IntPayment,GL076563/21,33,54969,Receipt_2022-03-31
67610589cb78d87ad7a7a8f1,0,2021-09-28T00:00:00.000Z,R000116274,PrincPayment,GL075898/21,33,45000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f2,480,2021-09-28T00:00:00.000Z,R000116274,IntPayment,GL075898/21,33,45000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f3,0,2021-09-28T00:00:00.000Z,R000116275,PrincPayment,GL076142/21,33,55000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f4,587,2021-09-28T00:00:00.000Z,R000116275,IntPayment,GL076142/21,33,55000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f5,0,2021-09-28T00:00:00.000Z,R000116276,PrincPayment,GL076073/21,32,30000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f6,310,2021-09-28T00:00:00.000Z,R000116276,IntPayment,GL076073/21,32,30000,Receipt_2022-03-31
67610589cb78d87ad7a7a8f7,1222,2021-09-28T00:00:00.000Z,R000116277,PrincPayment,GL076055/21,31,27777,Receipt_2022-03-31
67610589cb78d87ad7a7a8f8,278,2021-09-28T00:00:00.000Z,R000116277,IntPayment,GL076055/21,31,27777,Receipt_2022-03-31
67610589cb78d87ad7a7a8f9,5000,2021-09-28T00:00:00.000Z,R000116279,PrincPayment,GL077304/21,7,5000,Receipt_2022-03-31
67610589cb78d87ad7a7a8fa,18,2021-09-28T00:00:00.000Z,R000116279,IntPayment,GL077304/21,7,5000,Receipt_2022-03-31
67610589cb78d87ad7a7a8fb,6492,2021-09-28T00:00:00.000Z,R000116280,PrincPayment,GL073494/20,22,6492,Receipt_2022-03-31
67610589cb78d87ad7a7a8fc,71,2021-09-28T00:00:00.000Z,R000116280,IntPayment,GL073494/20,22,6492,Receipt_2022-03-31
67610589cb78d87ad7a7a8fd,13000,2021-09-28T00:00:00.000Z,R000116304,PrincPayment,GL077152/21,19,13000,Receipt_2022-03-31
67610589cb78d87ad7a7a8fe,123,2021-09-28T00:00:00.000Z,R000116304,IntPayment,GL077152/21,19,13000,Receipt_2022-03-31
67610589cb78d87ad7a7a8ff,3000,2021-09-28T00:00:00.000Z,R000116281,PrincPayment,GL077303/21,8,3000,Receipt_2022-03-31
67610589cb78d87ad7a7a900,10,2021-09-28T00:00:00.000Z,R000116281,IntPayment,GL077303/21,8,3000,Receipt_2022-03-31
6761058ecb78d87ad7a7a901,0,2021-09-28T00:00:00.000Z,R000116282,PrincPayment,GL077036/21,28,10000,Receipt_2022-03-31
6761058ecb78d87ad7a7a902,93,2021-09-28T00:00:00.000Z,R000116282,IntPayment,GL077036/21,28,10000,Receipt_2022-03-31
6761058ecb78d87ad7a7a903,6500,2021-09-28T00:00:00.000Z,R000116283,PrincPayment,GL073787/20,302,6500,Receipt_2022-03-31
6761058ecb78d87ad7a7a904,970,2021-09-28T00:00:00.000Z,R000116283,IntPayment,GL073787/20,302,6500,Receipt_2022-03-31
6761058ecb78d87ad7a7a905,16957,2021-09-28T00:00:00.000Z,R000116284,PrincPayment,GL071572/20,475,16957,Receipt_2022-03-31
6761058ecb78d87ad7a7a906,3943,2021-09-28T00:00:00.000Z,R000116284,IntPayment,GL071572/20,475,16957,Receipt_2022-03-31
6761058ecb78d87ad7a7a907,3500,2021-09-28T00:00:00.000Z,R000116285,PrincPayment,GL066948/19,789,3500,Receipt_2022-03-31
6761058ecb78d87ad7a7a908,1352,2021-09-28T00:00:00.000Z,R000116285,IntPayment,GL066948/19,789,3500,Receipt_2022-03-31
6761058ecb78d87ad7a7a909,0,2021-09-28T00:00:00.000Z,R000116286,PrincPayment,GL077027/21,28,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90a,185,2021-09-28T00:00:00.000Z,R000116286,IntPayment,GL077027/21,28,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90b,0,2021-09-28T00:00:00.000Z,R000116287,PrincPayment,GL076260/21,64,18000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90c,558,2021-09-28T00:00:00.000Z,R000116287,IntPayment,GL076260/21,64,18000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90d,0,2021-09-28T00:00:00.000Z,R000116288,PrincPayment,GL074820/20,32,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90e,207,2021-09-28T00:00:00.000Z,R000116288,IntPayment,GL074820/20,32,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a90f,0,2021-09-28T00:00:00.000Z,R000116289,PrincPayment,GL076610/21,25,8667,Receipt_2022-03-31
6761058ecb78d87ad7a7a910,72,2021-09-28T00:00:00.000Z,R000116289,IntPayment,GL076610/21,25,8667,Receipt_2022-03-31
6761058ecb78d87ad7a7a911,366,2021-09-28T00:00:00.000Z,R000116290,PrincPayment,GL073748/20,32,34326,Receipt_2022-03-31
6761058ecb78d87ad7a7a912,355,2021-09-28T00:00:00.000Z,R000116290,IntPayment,GL073748/20,32,34326,Receipt_2022-03-31
6761058ecb78d87ad7a7a913,17000,2021-09-28T00:00:00.000Z,R000116291,PrincPayment,GL076697/21,56,17000,Receipt_2022-03-31
6761058ecb78d87ad7a7a914,465,2021-09-28T00:00:00.000Z,R000116291,IntPayment,GL076697/21,56,17000,Receipt_2022-03-31
6761058ecb78d87ad7a7a915,17000,2021-09-28T00:00:00.000Z,R000116292,PrincPayment,GL076400/21,79,17000,Receipt_2022-03-31
6761058ecb78d87ad7a7a916,653,2021-09-28T00:00:00.000Z,R000116292,IntPayment,GL076400/21,79,17000,Receipt_2022-03-31
6761058ecb78d87ad7a7a917,0,2021-09-28T00:00:00.000Z,R000116293,PrincPayment,GL076262/21,34,6500,Receipt_2022-03-31
6761058ecb78d87ad7a7a918,108,2021-09-28T00:00:00.000Z,R000116293,IntPayment,GL076262/21,34,6500,Receipt_2022-03-31
6761058ecb78d87ad7a7a919,0,2021-09-28T00:00:00.000Z,R000116294,PrincPayment,GL074457/20,35,44700,Receipt_2022-03-31
6761058ecb78d87ad7a7a91a,759,2021-09-28T00:00:00.000Z,R000116294,IntPayment,GL074457/20,35,44700,Receipt_2022-03-31
6761058ecb78d87ad7a7a91b,5500,2021-09-28T00:00:00.000Z,R000116295,PrincPayment,GL068864/19,687,5500,Receipt_2022-03-31
6761058ecb78d87ad7a7a91c,1898,2021-09-28T00:00:00.000Z,R000116295,IntPayment,GL068864/19,687,5500,Receipt_2022-03-31
6761058ecb78d87ad7a7a91d,0,2021-09-28T00:00:00.000Z,R000116296,PrincPayment,GL075165/20,32,55544,Receipt_2022-03-31
6761058ecb78d87ad7a7a91e,575,2021-09-28T00:00:00.000Z,R000116296,IntPayment,GL075165/20,32,55544,Receipt_2022-03-31
6761058ecb78d87ad7a7a91f,0,2021-09-28T00:00:00.000Z,R000116297,PrincPayment,GL073920/20,32,96140,Receipt_2022-03-31
6761058ecb78d87ad7a7a920,994,2021-09-28T00:00:00.000Z,R000116297,IntPayment,GL073920/20,32,96140,Receipt_2022-03-31
6761058ecb78d87ad7a7a921,0,2021-09-28T00:00:00.000Z,R000116298,PrincPayment,GL075845/21,32,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a922,207,2021-09-28T00:00:00.000Z,R000116298,IntPayment,GL075845/21,32,20000,Receipt_2022-03-31
6761058ecb78d87ad7a7a923,2291,2021-09-28T00:00:00.000Z,R000116299,PrincPayment,GL074876/20,32,41887,Receipt_2022-03-31
6761058ecb78d87ad7a7a924,433,2021-09-28T00:00:00.000Z,R000116299,IntPayment,GL074876/20,32,41887,Receipt_2022-03-31
6761058ecb78d87ad7a7a925,0,2021-09-28T00:00:00.000Z,R000116300,PrincPayment,GL073609/20,32,75000,Receipt_2022-03-31
6761058ecb78d87ad7a7a926,775,2021-09-28T00:00:00.000Z,R000116300,IntPayment,GL073609/20,32,75000,Receipt_2022-03-31
6761058ecb78d87ad7a7a927,0,2021-09-28T00:00:00.000Z,R000116301,PrincPayment,GL076984/21,33,8500,Receipt_2022-03-31
6761058ecb78d87ad7a7a928,136,2021-09-28T00:00:00.000Z,R000116301,IntPayment,GL076984/21,33,8500,Receipt_2022-03-31
6761058ecb78d87ad7a7a929,0,2021-09-28T00:00:00.000Z,R000116302,PrincPayment,GL076620/21,32,34000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92a,352,2021-09-28T00:00:00.000Z,R000116302,IntPayment,GL076620/21,32,34000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92b,4000,2021-09-28T00:00:00.000Z,R000116303,PrincPayment,GL076934/21,36,4000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92c,70,2021-09-28T00:00:00.000Z,R000116303,IntPayment,GL076934/21,36,4000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92d,25000,2021-09-28T00:00:00.000Z,R000116312,PrincPayment,GL070709/19,32,25000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92e,388,2021-09-28T00:00:00.000Z,R000116312,IntPayment,GL070709/19,32,25000,Receipt_2022-03-31
6761058ecb78d87ad7a7a92f,1200,2021-09-28T00:00:00.000Z,R000116305,PrincPayment,GL076955/21,35,15000,Receipt_2022-03-31
6761058ecb78d87ad7a7a930,170,2021-09-28T00:00:00.000Z,R000116305,IntPayment,GL076955/21,35,15000,Receipt_2022-03-31
6761058ecb78d87ad7a7a931,0,2021-09-28T00:00:00.000Z,R000116306,PrincPayment,GL076027/21,33,77000,Receipt_2022-03-31
6761058ecb78d87ad7a7a932,821,2021-09-28T00:00:00.000Z,R000116306,IntPayment,GL076027/21,33,77000,Receipt_2022-03-31
67610593cb78d87ad7a7a933,0,2021-09-28T00:00:00.000Z,R000116307,PrincPayment,GL077184/21,16,60000,Receipt_2022-03-31
67610593cb78d87ad7a7a934,316,2021-09-28T00:00:00.000Z,R000116307,IntPayment,GL077184/21,16,60000,Receipt_2022-03-31
67610593cb78d87ad7a7a935,0,2021-09-28T00:00:00.000Z,R000116308,PrincPayment,GL076028/21,33,131000,Receipt_2022-03-31
67610593cb78d87ad7a7a936,1397,2021-09-28T00:00:00.000Z,R000116308,IntPayment,GL076028/21,33,131000,Receipt_2022-03-31
67610593cb78d87ad7a7a937,0,2021-09-28T00:00:00.000Z,R000116309,PrincPayment,GL076365/21,32,17000,Receipt_2022-03-31
67610593cb78d87ad7a7a938,176,2021-09-28T00:00:00.000Z,R000116309,IntPayment,GL076365/21,32,17000,Receipt_2022-03-31
67610593cb78d87ad7a7a939,0,2021-09-28T00:00:00.000Z,R000116310,PrincPayment,GL073470/20,32,9000,Receipt_2022-03-31
67610593cb78d87ad7a7a93a,93,2021-09-28T00:00:00.000Z,R000116310,IntPayment,GL073470/20,32,9000,Receipt_2022-03-31
67610593cb78d87ad7a7a93b,0,2021-09-28T00:00:00.000Z,R000116311,PrincPayment,GL076992/21,32,19000,Receipt_2022-03-31
67610593cb78d87ad7a7a93c,197,2021-09-28T00:00:00.000Z,R000116311,IntPayment,GL076992/21,32,19000,Receipt_2022-03-31
67610593cb78d87ad7a7a93d,36000,2021-09-28T00:00:00.000Z,R000116313,PrincPayment,GL069629/19,32,36000,Receipt_2022-03-31
67610593cb78d87ad7a7a93e,558,2021-09-28T00:00:00.000Z,R000116313,IntPayment,GL069629/19,32,36000,Receipt_2022-03-31
67610593cb78d87ad7a7a93f,21000,2021-09-28T00:00:00.000Z,R000116316,PrincPayment,GL076974/21,34,21000,Receipt_2022-03-31
67610593cb78d87ad7a7a940,347,2021-09-28T00:00:00.000Z,R000116316,IntPayment,GL076974/21,34,21000,Receipt_2022-03-31
67610593cb78d87ad7a7a941,0,2021-09-28T00:00:00.000Z,R000116314,PrincPayment,GL069961/19,32,23499,Receipt_2022-03-31
67610593cb78d87ad7a7a942,243,2021-09-28T00:00:00.000Z,R000116314,IntPayment,GL069961/19,32,23499,Receipt_2022-03-31
67610593cb78d87ad7a7a943,65000,2021-09-28T00:00:00.000Z,R000116315,PrincPayment,GL076368/21,55,65000,Receipt_2022-03-31
67610593cb78d87ad7a7a944,1745,2021-09-28T00:00:00.000Z,R000116315,IntPayment,GL076368/21,55,65000,Receipt_2022-03-31
67610593cb78d87ad7a7a945,11000,2021-09-29T00:00:00.000Z,R000116322,PrincPayment,GL077214/21,15,11000,Receipt_2022-03-31
67610593cb78d87ad7a7a946,83,2021-09-29T00:00:00.000Z,R000116322,IntPayment,GL077214/21,15,11000,Receipt_2022-03-31
67610593cb78d87ad7a7a947,0,2021-09-29T00:00:00.000Z,R000116317,PrincPayment,GL076716/21,28,20000,Receipt_2022-03-31
67610593cb78d87ad7a7a948,185,2021-09-29T00:00:00.000Z,R000116317,IntPayment,GL076716/21,28,20000,Receipt_2022-03-31
67610593cb78d87ad7a7a949,0,2021-09-29T00:00:00.000Z,R000116318,PrincPayment,GL075603/21,28,40000,Receipt_2022-03-31
67610593cb78d87ad7a7a94a,369,2021-09-29T00:00:00.000Z,R000116318,IntPayment,GL075603/21,28,40000,Receipt_2022-03-31
67610593cb78d87ad7a7a94b,0,2021-09-29T00:00:00.000Z,R000116319,PrincPayment,GL066775/19,408,7000,Receipt_2022-03-31
67610593cb78d87ad7a7a94c,1000,2021-09-29T00:00:00.000Z,R000116319,IntPayment,GL066775/19,408,7000,Receipt_2022-03-31
67610593cb78d87ad7a7a94d,0,2021-09-29T00:00:00.000Z,R000116320,PrincPayment,GL076108/21,30,45500,Receipt_2022-03-31
67610593cb78d87ad7a7a94e,449,2021-09-29T00:00:00.000Z,R000116320,IntPayment,GL076108/21,30,45500,Receipt_2022-03-31
67610593cb78d87ad7a7a94f,0,2021-09-29T00:00:00.000Z,R000116321,PrincPayment,GL077003/21,31,86000,Receipt_2022-03-31
67610593cb78d87ad7a7a950,860,2021-09-29T00:00:00.000Z,R000116321,IntPayment,GL077003/21,31,86000,Receipt_2022-03-31
67610593cb78d87ad7a7a951,14000,2021-09-29T00:00:00.000Z,R000116323,PrincPayment,GL077260/21,12,14000,Receipt_2022-03-31
67610593cb78d87ad7a7a952,84,2021-09-29T00:00:00.000Z,R000116323,IntPayment,GL077260/21,12,14000,Receipt_2022-03-31
67610593cb78d87ad7a7a953,30000,2021-09-29T00:00:00.000Z,R000116324,PrincPayment,GL075984/21,32,30000,Receipt_2022-03-31
67610593cb78d87ad7a7a954,465,2021-09-29T00:00:00.000Z,R000116324,IntPayment,GL075984/21,32,30000,Receipt_2022-03-31
67610593cb78d87ad7a7a955,30000,2021-09-29T00:00:00.000Z,R000116325,PrincPayment,GL073706/20,32,30000,Receipt_2022-03-31
67610593cb78d87ad7a7a956,465,2021-09-29T00:00:00.000Z,R000116325,IntPayment,GL073706/20,32,30000,Receipt_2022-03-31
67610593cb78d87ad7a7a957,10000,2021-09-29T00:00:00.000Z,R000116326,PrincPayment,GL074498/20,32,10000,Receipt_2022-03-31
67610593cb78d87ad7a7a958,155,2021-09-29T00:00:00.000Z,R000116326,IntPayment,GL074498/20,32,10000,Receipt_2022-03-31
67610593cb78d87ad7a7a959,10000,2021-09-29T00:00:00.000Z,R000116327,PrincPayment,GL074217/20,32,10000,Receipt_2022-03-31
67610593cb78d87ad7a7a95a,155,2021-09-29T00:00:00.000Z,R000116327,IntPayment,GL074217/20,32,10000,Receipt_2022-03-31
67610593cb78d87ad7a7a95b,8028,2021-09-29T00:00:00.000Z,R000116329,PrincPayment,GL073801/20,20,8028,Receipt_2022-03-31
